comment_text,original_line,field_count,clean_text,sentiment,confidence,topic,emotions,anger,disgust,fear,joy,neutral,sadness,surprise,anger_linguistic,disgust_linguistic,fear_linguistic,joy_linguistic,neutral_linguistic,sadness_linguistic,surprise_linguistic,anger_sentence_count,disgust_sentence_count,fear_sentence_count,joy_sentence_count,neutral_sentence_count,sadness_sentence_count,surprise_sentence_count,dominant_emotion,smart_topic_labels,detected_country,analysis_source,export_timestamp
"text: What the world wants these strong, independent, equal females to know...\nYou can pick up arms and fight to take yoyr country back but you don't and you won't...",1509,11,text world wants strong independent equal females knownyou pick arms fight take yoyr country back dont wont,neutral,0.5473953485488892,0,"{'anger': 0.15385709702968597, 'disgust': 0.003590271109715104, 'fear': 0.004266680683940649, 'joy': 0.09658443182706833, 'neutral': 0.3901732265949249, 'sadness': 0.2714040279388428, 'surprise': 0.08012429624795914}",0.15385709702968597,0.003590271109715104,0.004266680683940649,0.09658443182706833,0.3901732265949249,0.2714040279388428,0.08012429624795914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: What Pakistan will become if the army chief doesn't step aside.,1510,11,text pakistan become army chief doesnt step aside,neutral,0.5867013335227966,0,"{'anger': 0.06354319304227829, 'disgust': 0.0021714449394494295, 'fear': 0.006974831223487854, 'joy': 0.011769787408411503, 'neutral': 0.3781832158565521, 'sadness': 0.32596322894096375, 'surprise': 0.2113943248987198}",0.06354319304227829,0.0021714449394494295,0.006974831223487854,0.011769787408411503,0.3781832158565521,0.32596322894096375,0.2113943248987198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: Still burka, slavery and animal terrorsm exhist, so sad for the world",1511,11,text still burka slavery animal terrorsm exhist sad world,negative,0.9357615113258362,0,"{'anger': 0.004886375740170479, 'disgust': 0.002969249151647091, 'fear': 0.03489561006426811, 'joy': 0.014000494964420795, 'neutral': 0.013129320926964283, 'sadness': 0.9266802668571472, 'surprise': 0.003438658779487014, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.004886375740170479,0.002969249151647091,0.03489561006426811,0.014000494964420795,0.013129320926964283,0.9266802668571472,0.003438658779487014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,sadness,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: While I understand the struggle, you still spin a narrative here that is askew.\nThe Taliban didn't just \take over\, they took over, because the men gave up - why not criticize this? In the west they don't enforce military service anymore, because they think defending freedom is bad. How will you protect freedom, when you just allow your enemy to trample you? What's the rational behind this?\n\nCan you make a report on this too? How afghan men, who wanted freedom, just threw down their guns while the Taliban arrived with nothing but motorbikes, facing Helicopters, a bunch of US guns and US trained soldiers and other military equipment?",1512,11,text understand struggle still spin narrative askewnthe taliban didnt take took men gave criticize west dont enforce military service anymore think defending freedom bad protect freedom allow enemy trample whats rational behind thisnncan make report afghan men wanted freedom threw guns taliban arrived nothing motorbikes facing helicopters bunch guns trained soldiers military equipment,negative,0.631330132484436,0,"{'anger': 0.48972102999687195, 'disgust': 0.0011344607919454575, 'fear': 0.012843367643654346, 'joy': 0.19322773814201355, 'neutral': 0.06377074867486954, 'sadness': 0.1626451313495636, 'surprise': 0.0766574963927269, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.48972102999687195,0.0011344607919454575,0.012843367643654346,0.19322773814201355,0.06377074867486954,0.1626451313495636,0.0766574963927269,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,sadness,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: Allahumhuifa Islam is great, everything is good in Islam, allh know everything 😂😂😂",1513,11,text allahumhuifa islam great everything good islam allh know everything,positive,0.9576408267021179,0,"{'anger': 0.00514435488730669, 'disgust': 0.0008390963193960488, 'fear': 0.0011040210956707597, 'joy': 0.6599765419960022, 'neutral': 0.17976407706737518, 'sadness': 0.016770116984844208, 'surprise': 0.13640183210372925, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.00514435488730669,0.0008390963193960488,0.0011040210956707597,0.6599765419960022,0.17976407706737518,0.016770116984844208,0.13640183210372925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,joy,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: The girls are a source of strength to the world. We respect you from our hearts.,1514,11,text girls source strength world respect hearts,positive,0.9532020688056946,1,"{'anger': 0.024305325001478195, 'disgust': 0.006923805456608534, 'fear': 0.0014075393555685878, 'joy': 0.22411362826824188, 'neutral': 0.7020657062530518, 'sadness': 0.005506352987140417, 'surprise': 0.03567769378423691, 'love_linguistic': 1.0, 'love_sentence_count': 1}",0.024305325001478195,0.006923805456608534,0.0014075393555685878,0.22411362826824188,0.7020657062530518,0.005506352987140417,0.03567769378423691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Hope & Text,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: If they are so ashamed of taliban then they should leave this country asap. With the help of their western masters or customers.😊,1515,11,text ashamed taliban leave country asap help western masters customers,negative,0.767372727394104,62,"{'anger': 0.004147103056311607, 'disgust': 0.0023646559566259384, 'fear': 0.002368838293477893, 'joy': 0.0073990169912576675, 'neutral': 0.06209969520568848, 'sadness': 0.8933255076408386, 'surprise': 0.028295259922742844}",0.004147103056311607,0.0023646559566259384,0.002368838293477893,0.0073990169912576675,0.06209969520568848,0.8933255076408386,0.028295259922742844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,sadness,Usually & Harmed,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Islam and peace are opposite paths to each other.😂😂😂,1516,11,text islam peace opposite paths,negative,0.5550652742385864,0,"{'anger': 0.007897790521383286, 'disgust': 0.0018651417922228575, 'fear': 0.0009226185502484441, 'joy': 0.35825487971305847, 'neutral': 0.5580991506576538, 'sadness': 0.015190055593848228, 'surprise': 0.05777038261294365}",0.007897790521383286,0.0018651417922228575,0.0009226185502484441,0.35825487971305847,0.5580991506576538,0.015190055593848228,0.05777038261294365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: The hijab looks better on this woman. If you wear it correctly I'm sure you are much beautiful than how you look right now.,1517,11,text hijab looks better woman wear correctly sure much beautiful look right,positive,0.8601011037826538,-1,"{'anger': 0.012531156651675701, 'disgust': 0.005107229109853506, 'fear': 0.0022945869714021683, 'joy': 0.20546084642410278, 'neutral': 0.7312497496604919, 'sadness': 0.013204354792833328, 'surprise': 0.03015207126736641, 'love_linguistic': 1.0, 'love_sentence_count': 1}",0.012531156651675701,0.005107229109853506,0.0022945869714021683,0.20546084642410278,0.7312497496604919,0.013204354792833328,0.03015207126736641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Kudos to these women for talking about their rights and also kudos to tabilans to allow freedom of speech to their citizens.,1518,11,text kudos women talking rights also kudos tabilans allow freedom speech citizens,positive,0.8077777028083801,0,"{'anger': 0.017695296555757523, 'disgust': 0.0062908586114645, 'fear': 0.0010863053612411022, 'joy': 0.32833489775657654, 'neutral': 0.5999703407287598, 'sadness': 0.007944180630147457, 'surprise': 0.03867819160223007, 'sadness_linguistic': 1.0, 'neutral_linguistic': 1.0, 'sadness_sentence_count': 1, 'neutral_sentence_count': 1}",0.017695296555757523,0.0062908586114645,0.0010863053612411022,0.32833489775657654,0.5999703407287598,0.007944180630147457,0.03867819160223007,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,1,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: I hope they keep fighting for their lives and that some day soon they'll be free from the old laws .,1519,11,text hope keep fighting lives day soon theyll free old laws,positive,0.5649285316467285,-1,"{'anger': 0.07647180557250977, 'disgust': 0.002488749800249934, 'fear': 0.0023508782032877207, 'joy': 0.544166624546051, 'neutral': 0.31799429655075073, 'sadness': 0.03341579809784889, 'surprise': 0.023111768066883087}",0.07647180557250977,0.002488749800249934,0.0023508782032877207,0.544166624546051,0.31799429655075073,0.03341579809784889,0.023111768066883087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,joy,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: They are just misusing the name of Islam and doing all this atrocities on girls. Mens are hypocrites and cannot see women being as much smarter as they are all over world. The Quran mentions the word (iqra) \to read\ so many times, it also says \take actions\ \nThere are many prove that Islam does not oppress women. Aisha was the wife of Prophet Muhammad who her self was a big scholar. Khadijah was his first wife and she was a business women. Many mathematical discovery like algebra happened during the time of big Islamic scholars. And the one who discovered algebra was a muslim women. These people are just portraying Islam in a wrong way by being jerks.",1520,11,text misusing name islam atrocities girls mens hypocrites cannot see women much smarter world quran mentions word iqra read many times also says take actions nthere many prove islam oppress women aisha wife prophet muhammad self big scholar khadijah first wife business women many mathematical discovery like algebra happened time big islamic scholars one discovered algebra muslim women people portraying islam wrong way jerks,negative,0.6911644339561462,20,"{'anger': 0.7692206501960754, 'disgust': 0.015395207330584526, 'fear': 0.027091404423117638, 'joy': 0.003589171450585127, 'neutral': 0.0271990317851305, 'sadness': 0.15011437237262726, 'surprise': 0.0073901885189116, 'anger_linguistic': 1.0, 'neutral_linguistic': 1.0, 'anger_sentence_count': 1, 'neutral_sentence_count': 1}",0.7692206501960754,0.015395207330584526,0.027091404423117638,0.003589171450585127,0.0271990317851305,0.15011437237262726,0.0073901885189116,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,anger,Slave & Modern,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: This is not what islam teach us. This is so twisted its heretical,1521,11,text islam teach twisted heretical,negative,0.901511013507843,-1,"{'anger': 0.40279847383499146, 'disgust': 0.49062860012054443, 'fear': 0.0344669483602047, 'joy': 0.002131078392267227, 'neutral': 0.04508177191019058, 'sadness': 0.019991137087345123, 'surprise': 0.004902020562440157}",0.40279847383499146,0.49062860012054443,0.0344669483602047,0.002131078392267227,0.04508177191019058,0.019991137087345123,0.004902020562440157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,disgust,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: These girls/women are so brave and an inspiration to watch. I wish they achieve whatever dreams they have and live the life they deserve ❤❤❤,1522,11,text girlswomen brave inspiration watch wish achieve whatever dreams live life deserve,positive,0.9813581109046936,-1,"{'anger': 0.0034330266062170267, 'disgust': 0.00030265498207882047, 'fear': 0.007240212056785822, 'joy': 0.9550766348838806, 'neutral': 0.016027750447392464, 'sadness': 0.0025613345205783844, 'surprise': 0.015358328819274902}",0.0034330266062170267,0.00030265498207882047,0.007240212056785822,0.9550766348838806,0.016027750447392464,0.0025613345205783844,0.015358328819274902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,joy,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: Expected more from Al Jazeera, they seem to be drumming the same tunes as all the other western media",1523,11,text expected jazeera seem drumming tunes western media,neutral,0.5151101350784302,2,"{'anger': 0.011980117298662663, 'disgust': 0.0034991237334907055, 'fear': 0.003407366806641221, 'joy': 0.07247260212898254, 'neutral': 0.4631498456001282, 'sadness': 0.12926644086837769, 'surprise': 0.31622448563575745}",0.011980117298662663,0.0034991237334907055,0.003407366806641221,0.07247260212898254,0.4631498456001282,0.12926644086837769,0.31622448563575745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,News & Western,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: They just want to protect their woman from western propaganda, feminist etc.\nLeave them alone. They are doing good.",1524,11,text want protect woman western propaganda feminist etcnleave alone good,neutral,0.6126642823219299,60,"{'anger': 0.37241876125335693, 'disgust': 0.00444382056593895, 'fear': 0.0247902013361454, 'joy': 0.19160638749599457, 'neutral': 0.2184266597032547, 'sadness': 0.1749810427427292, 'surprise': 0.013333076611161232}",0.37241876125335693,0.00444382056593895,0.0247902013361454,0.19160638749599457,0.2184266597032547,0.1749810427427292,0.013333076611161232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger,Thank & Beautiful,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: MALAYSIA ALSO SAME,WE CAN'T PROTECT FAMILY WHEN THE THIRD PARTIES INVOLVED..SO SAD.",1525,11,text malaysia also samewe cant protect family third parties involvedso sad,negative,0.9225907325744629,51,"{'anger': 0.0008627082570455968, 'disgust': 0.0005184487672522664, 'fear': 0.0005720274057239294, 'joy': 0.00381451821886003, 'neutral': 0.0051428223960101604, 'sadness': 0.978943407535553, 'surprise': 0.010146020911633968, 'sadness_linguistic': 1.0, 'neutral_linguistic': 1.0, 'sadness_sentence_count': 1, 'neutral_sentence_count': 1}",0.0008627082570455968,0.0005184487672522664,0.0005720274057239294,0.00381451821886003,0.0051428223960101604,0.978943407535553,0.010146020911633968,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,1,0,sadness,Sick & Liked,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: These man in charge are so adamant to the indoctrination of Islam that hinders the advancement and progress of their country, they need to separate religion from government, in order to succeed otherwise Afghanistan is never going to prosper.",1526,11,text man charge adamant indoctrination islam hinders advancement progress country need separate religion government order succeed otherwise afghanistan never going prosper,negative,0.8210111856460571,-1,"{'anger': 0.8423179388046265, 'disgust': 0.004353639669716358, 'fear': 0.012350720353424549, 'joy': 0.007183906622231007, 'neutral': 0.08108892291784286, 'sadness': 0.0460243821144104, 'surprise': 0.006680545397102833}",0.8423179388046265,0.004353639669716358,0.012350720353424549,0.007183906622231007,0.08108892291784286,0.0460243821144104,0.006680545397102833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: Islam is a social evil, most orthodox illogical religion of destructions fatal for humanity peace harmony socity country and world",1527,11,text islam social evil orthodox illogical religion destructions fatal humanity peace harmony socity country world,negative,0.8985108733177185,38,"{'anger': 0.6907517313957214, 'disgust': 0.017108872532844543, 'fear': 0.03390445560216904, 'joy': 0.04546341300010681, 'neutral': 0.014619111083447933, 'sadness': 0.19108569622039795, 'surprise': 0.007066766731441021, 'fear_linguistic': 1.0, 'fear_sentence_count': 1}",0.6907517313957214,0.017108872532844543,0.03390445560216904,0.04546341300010681,0.014619111083447933,0.19108569622039795,0.007066766731441021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,anger,Raihan & Personality,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: Even our Prophet Muhammad (S) married a powerful business women. He used her money to help people and establish islam. I dont know which Islamic rules taliban is following\!you can not force islamic rules to anyone! They should give Opportunity to everyone for studying., time: 2 tahun lalu, author: @trishaaaa5490, channel: UCk1aOKFKFd9Jo4bSnSxDcKw, votes: 2, replies: , photo: https://yt3.ggpht.com/o6G6gJl-g012lmj4RwdJ0vOSUJyfldlV090_A3td0CzQagrqX7U0xLgywrr3ospAEeCJ35v88g=s88-c-k-c0x00ffffff-no-rj, heart: false, reply: false, time_parsed: 1683958168.444349}",1528,2,text even prophet muhammad married powerful business women used money help people establish islam dont know islamic rules taliban followingyou force islamic rules anyone give opportunity everyone studying time tahun lalu author trishaaaa channel uckaokfkfdjobsnsxdckw votes replies photo heart false reply false time_parsed,neutral,0.7088924646377563,3,"{'anger': 0.04005512595176697, 'disgust': 0.0018106859643012285, 'fear': 0.003610314568504691, 'joy': 0.049015920609235764, 'neutral': 0.5292631983757019, 'sadness': 0.059998802840709686, 'surprise': 0.3162459135055542, 'sadness_linguistic': 1.0, 'anger_linguistic': 1.0, 'sadness_sentence_count': 1, 'anger_sentence_count': 1}",0.04005512595176697,0.0018106859643012285,0.003610314568504691,0.049015920609235764,0.5292631983757019,0.059998802840709686,0.3162459135055542,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,sadness,Religion & Belief,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: They are true muslim who are you they know Islam and this is true Islam \nAllah hy gand bhar,1530,11,text true muslim know islam true islam nallah gand bhar,neutral,0.613349199295044,0,"{'anger': 0.0671631395816803, 'disgust': 0.010584800504148006, 'fear': 0.01221198309212923, 'joy': 0.10506721585988998, 'neutral': 0.7587501406669617, 'sadness': 0.018230514600872993, 'surprise': 0.027992257848381996, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.0671631395816803,0.010584800504148006,0.01221198309212923,0.10506721585988998,0.7587501406669617,0.018230514600872993,0.027992257848381996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: they will when the Taliban somehow take care of isisk,1531,11,text taliban somehow take care isisk,neutral,0.7834245562553406,0,"{'anger': 0.0074791014194488525, 'disgust': 0.0026122508570551872, 'fear': 0.0015448208432644606, 'joy': 0.011391431093215942, 'neutral': 0.9459859728813171, 'sadness': 0.006891618482768536, 'surprise': 0.024094831198453903, 'love_linguistic': 1.0, 'love_sentence_count': 1}",0.0074791014194488525,0.0026122508570551872,0.0015448208432644606,0.011391431093215942,0.9459859728813171,0.006891618482768536,0.024094831198453903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: As if the taliban will give them that😂,1532,11,text taliban give,negative,0.5040984749794006,0,"{'anger': 0.010517995804548264, 'disgust': 0.003398666623979807, 'fear': 0.0021018744446337223, 'joy': 0.026147302240133286, 'neutral': 0.8972039818763733, 'sadness': 0.013224832713603973, 'surprise': 0.047405291348695755}",0.010517995804548264,0.003398666623979807,0.0021018744446337223,0.026147302240133286,0.8972039818763733,0.013224832713603973,0.047405291348695755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: ​ @ABAddonfromHeLL yes they will b'coz they have to coz if they don't their regime cannot last very long.,1533,11,text abaddonfromhell yes bcoz coz dont regime cannot last long,neutral,0.5328355431556702,-1,"{'anger': 0.006703563965857029, 'disgust': 0.00418461998924613, 'fear': 0.003784706350415945, 'joy': 0.08673746883869171, 'neutral': 0.4888893663883209, 'sadness': 0.27448561787605286, 'surprise': 0.1352146714925766}",0.006703563965857029,0.00418461998924613,0.003784706350415945,0.08673746883869171,0.4888893663883209,0.27448561787605286,0.1352146714925766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: All those men who think they have right over women should be in jail,1534,11,text men think right women jail,negative,0.8370146155357361,0,"{'anger': 0.20872630178928375, 'disgust': 0.015055904164910316, 'fear': 0.014993088319897652, 'joy': 0.008399266749620438, 'neutral': 0.6371707320213318, 'sadness': 0.09941480308771133, 'surprise': 0.016239935532212257}",0.20872630178928375,0.015055904164910316,0.014993088319897652,0.008399266749620438,0.6371707320213318,0.09941480308771133,0.016239935532212257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text:  @mariliisaia  Do Western women have rights? Answer: No, starting with Western countries",1535,11,text mariliisaia western women rights answer starting western countries,neutral,0.8217129111289978,0,"{'anger': 0.009188530966639519, 'disgust': 0.0016154942568391562, 'fear': 0.008442889899015427, 'joy': 0.014529517851769924, 'neutral': 0.8903906345367432, 'sadness': 0.014201817102730274, 'surprise': 0.06163107603788376}",0.009188530966639519,0.0016154942568391562,0.008442889899015427,0.014529517851769924,0.8903906345367432,0.014201817102730274,0.06163107603788376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text:  @Mjr.Nuke-Hazard_089  Eeyup! Something is gonna give because EVERYONE is suffering over there!,1536,11,text mjrnukehazard_ eeyup something gonna give everyone suffering,negative,0.7839276194572449,-1,"{'anger': 0.006792980246245861, 'disgust': 0.0036468100734055042, 'fear': 0.002742465352639556, 'joy': 0.49259763956069946, 'neutral': 0.09812919795513153, 'sadness': 0.3654418885707855, 'surprise': 0.030649008229374886, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.006792980246245861,0.0036468100734055042,0.002742465352639556,0.49259763956069946,0.09812919795513153,0.3654418885707855,0.030649008229374886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,sadness,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Islam and peace are opposite paths to each other.,1537,11,text islam peace opposite paths,neutral,0.4910737872123718,0,"{'anger': 0.007897790521383286, 'disgust': 0.0018651417922228575, 'fear': 0.0009226185502484441, 'joy': 0.35825487971305847, 'neutral': 0.5580991506576538, 'sadness': 0.015190055593848228, 'surprise': 0.05777038261294365}",0.007897790521383286,0.0018651417922228575,0.0009226185502484441,0.35825487971305847,0.5580991506576538,0.015190055593848228,0.05777038261294365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text:  @Math26986  it’s none of your business. Leave them alone.,1538,11,text math none business leave alone,negative,0.7784897089004517,0,"{'anger': 0.09353611618280411, 'disgust': 0.01720169559121132, 'fear': 0.02022724598646164, 'joy': 0.00591558450832963, 'neutral': 0.3766733407974243, 'sadness': 0.48287951946258545, 'surprise': 0.0035665554460138083}",0.09353611618280411,0.01720169559121132,0.02022724598646164,0.00591558450832963,0.3766733407974243,0.48287951946258545,0.0035665554460138083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,sadness,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Leave them alone????\nNo sorry as a woman I can't leave them alone when they are being oppressed.... Men often forgets that being a woman doesn't mean we are some slave we are humans too....we have passion and desires too...we want to learn we want to work we want respect and freedom too....and we will get it,1539,11,text leave alonenno sorry woman cant leave alone oppressed men often forgets woman doesnt mean slave humans toowe passion desires toowe want learn want work want respect freedom tooand get,negative,0.7106457352638245,-1,"{'anger': 0.003841306082904339, 'disgust': 0.0008860895759426057, 'fear': 0.000512152852024883, 'joy': 0.006431547924876213, 'neutral': 0.011417903937399387, 'sadness': 0.9593133330345154, 'surprise': 0.017597639933228493, 'sadness_linguistic': 1.0, 'anger_linguistic': 1.0, 'love_linguistic': 2.0, 'neutral_linguistic': 1.0, 'sadness_sentence_count': 1, 'anger_sentence_count': 1, 'love_sentence_count': 1, 'neutral_sentence_count': 1}",0.003841306082904339,0.0008860895759426057,0.000512152852024883,0.006431547924876213,0.011417903937399387,0.9593133330345154,0.017597639933228493,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,1,0,sadness,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Turning back 20 years of progress...something American voters should consider when politicians appeal excessive to religion to eliminate debate. Restrictions reminds me of the South before the civil war on blacks.,1540,11,text turning back years progresssomething american voters consider politicians appeal excessive religion eliminate debate restrictions reminds south civil war blacks,negative,0.6925822496414185,0,"{'anger': 0.08785641193389893, 'disgust': 0.0040716431103646755, 'fear': 0.038560375571250916, 'joy': 0.02178031951189041, 'neutral': 0.3482096791267395, 'sadness': 0.33123862743377686, 'surprise': 0.1682828962802887}",0.08785641193389893,0.0040716431103646755,0.038560375571250916,0.02178031951189041,0.3482096791267395,0.33123862743377686,0.1682828962802887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: It's cristal clear as water if there's no education, there's no light. It's resembles exactly how they put women inside a covered dress from where they can't see any light. It's only dawn & dark!  😢 Afraid to say, it'll stay like this as long as there's no change in power! So sad.",1541,11,text cristal clear water theres education theres light resembles exactly put women inside covered dress cant see light dawn dark afraid say itll stay like long theres change power sad,negative,0.9144706726074219,-1,"{'anger': 0.004946553148329258, 'disgust': 0.00027298813802190125, 'fear': 0.6994760632514954, 'joy': 0.011812880635261536, 'neutral': 0.005484017543494701, 'sadness': 0.26871249079704285, 'surprise': 0.009295064955949783, 'sadness_linguistic': 1.0, 'fear_linguistic': 2.0, 'sadness_sentence_count': 1, 'fear_sentence_count': 1}",0.004946553148329258,0.00027298813802190125,0.6994760632514954,0.011812880635261536,0.005484017543494701,0.26871249079704285,0.009295064955949783,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,fear,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
