comment_text,original_line,clean_text,sentiment,confidence,text_length,topic,emotions,anger,anger_linguistic,anger_sentence_count,fear,fear_linguistic,fear_sentence_count,disgust,disgust_linguistic,disgust_sentence_count,sadness,sadness_linguistic,sadness_sentence_count,joy,joy_linguistic,joy_sentence_count,none of them,none of them_linguistic,none of them_sentence_count,dominant_emotion
"Im Grunde sollte man so einige ""Experten"" für ihre unfassbaren KI-Anthropomorphismen metaphorisch ohrfeigen, und zwar so richtig.",994,grunde experten unfassbaren kianthropomorphismen metaphorisch ohrfeigen richtig,neutral,0.9998869895935059,129,10,"{'anger': 0.8778868317604065, 'none of them': 0.049583978950977325, 'sadness': 0.03646806254982948, 'disgust': 0.03324636444449425, 'joy': 0.0082265455275774, 'fear': 0.0002987808547914028}",0.8778868317604065,0.0,0.0,0.0002987808547914028,0.0,0.0,0.03324636444449425,0.0,0.0,0.03646806254982948,0.0,0.0,0.0082265455275774,0.0,0.0,0.049583978950977325,0.0,0.0,anger
Das Sprachtool ist irre,995,sprachtool irre,positive,0.9651075005531311,23,-1,"{'anger': 0.686323344707489, 'none of them': 0.3093113899230957, 'sadness': 0.025309812277555466, 'joy': 0.009019077755510807, 'disgust': 0.005493675358593464, 'fear': 0.00021779430971946567}",0.686323344707489,0.0,0.0,0.00021779430971946567,0.0,0.0,0.005493675358593464,0.0,0.0,0.025309812277555466,0.0,0.0,0.009019077755510807,0.0,0.0,0.3093113899230957,0.0,0.0,anger
"Lanz muss hauptsächlich SELBST reden. Mann, mach doch eine Monolog-Show!",996,lanz hauptsächlich reden mann mach monologshow,neutral,0.8982277512550354,72,-1,"{'none of them': 0.6162601113319397, 'anger': 0.3253050446510315, 'joy': 0.0204749945551157, 'sadness': 0.017859600484371185, 'disgust': 0.0027197019662708044, 'fear': 9.63102065725252e-05}",0.3253050446510315,0.0,0.0,9.63102065725252e-05,0.0,0.0,0.0027197019662708044,0.0,0.0,0.017859600484371185,0.0,0.0,0.0204749945551157,0.0,0.0,0.6162601113319397,0.0,0.0,none of them
"""Mehr mit Gruppenarbeiten"", ""Mehr gemeinsames lernen"" und Spaß???? Nichts habe ich in der Schule mehr gehasst als Gruppenarbeiten. 🤣",997,mehr gruppenarbeiten mehr gemeinsames lernen spaß schule mehr gehasst gruppenarbeiten,negative,0.979480504989624,132,13,"{'anger': 0.5542436242103577, 'none of them': 0.26894620060920715, 'sadness': 0.14329589903354645, 'joy': 0.038620270788669586, 'disgust': 0.0039718905463814735, 'fear': 5.074135333416052e-05, 'joy_linguistic': 0.25, 'joy_sentence_count': 1, 'sadness_linguistic': 0.25, 'sadness_sentence_count': 1, 'disgust_linguistic': 0.25, 'disgust_sentence_count': 1, 'anger_linguistic': 0.25, 'anger_sentence_count': 1}",0.5542436242103577,0.25,1.0,5.074135333416052e-05,0.0,0.0,0.0039718905463814735,0.25,1.0,0.14329589903354645,0.25,1.0,0.038620270788669586,0.25,1.0,0.26894620060920715,0.0,0.0,anger
Lehrer fragt den 18 jährigen😂😂,998,lehrer fragt jährigen,neutral,0.9860111474990845,30,0,"{'none of them': 0.8578887581825256, 'anger': 0.08586638420820236, 'joy': 0.03261157125234604, 'sadness': 0.013970487751066685, 'disgust': 0.0022981392685323954, 'fear': 0.0001913585001602769}",0.08586638420820236,0.0,0.0,0.0001913585001602769,0.0,0.0,0.0022981392685323954,0.0,0.0,0.013970487751066685,0.0,0.0,0.03261157125234604,0.0,0.0,0.8578887581825256,0.0,0.0,none of them
Vielleicht ein Inder?,999,vielleicht inder,neutral,0.9358265399932861,21,2,"{'none of them': 0.8587328195571899, 'anger': 0.09163641184568405, 'joy': 0.020196374505758286, 'sadness': 0.009703613817691803, 'disgust': 0.0014807704137638211, 'fear': 0.0004281888250261545}",0.09163641184568405,0.0,0.0,0.0004281888250261545,0.0,0.0,0.0014807704137638211,0.0,0.0,0.009703613817691803,0.0,0.0,0.020196374505758286,0.0,0.0,0.8587328195571899,0.0,0.0,none of them
"Ach komm Opa, geh lieber früher schlafen als Lanz-Sendungen zu kommentieren",1000,ach komm opa geh lieber früher schlafen lanzsendungen kommentieren,negative,0.8334903717041016,75,3,"{'anger': 0.9008543491363525, 'none of them': 0.07840036600828171, 'sadness': 0.02034926787018776, 'joy': 0.006640109233558178, 'disgust': 0.0057234205305576324, 'fear': 0.0007617950323037803, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.9008543491363525,0.0,0.0,0.0007617950323037803,0.0,0.0,0.0057234205305576324,0.0,0.0,0.02034926787018776,0.0,0.0,0.006640109233558178,1.0,1.0,0.07840036600828171,0.0,0.0,anger
"@…  für alle ""woken"": man stelle sich die beleidigung ""Opa"" mal so vor, dass dafür ""tante"" stände!!!",1001,woken stelle beleidigung opa mal dafür tante stände,negative,0.9964693784713745,100,3,"{'anger': 0.9372377991676331, 'none of them': 0.030596312135457993, 'disgust': 0.02393176034092903, 'sadness': 0.014299257658421993, 'joy': 0.006962031591683626, 'fear': 0.0012499266304075718}",0.9372377991676331,0.0,0.0,0.0012499266304075718,0.0,0.0,0.02393176034092903,0.0,0.0,0.014299257658421993,0.0,0.0,0.006962031591683626,0.0,0.0,0.030596312135457993,0.0,0.0,anger
"​ @… Sowas ähnliches wollt ich auch grad schreiben. Mir ging das beim Googeln beim Programmieren auch erst so und Nach und Nach sind meine Search Prompts immer besser geworden, kann mir gut vorstellen dass es hier ähnlich ist.",1002,sowas ähnliches wollt grad schreiben ging beim googeln beim programmieren erst search prompts immer besser geworden gut vorstellen ähnlich,negative,0.9483523368835449,226,-1,"{'anger': 0.6954342126846313, 'none of them': 0.2190820276737213, 'joy': 0.08522972464561462, 'sadness': 0.016490710899233818, 'disgust': 0.0025467907544225454, 'fear': 0.0002032943448284641, 'joy_linguistic': 0.5, 'joy_sentence_count': 1, 'sadness_linguistic': 0.5, 'sadness_sentence_count': 1}",0.6954342126846313,0.0,0.0,0.0002032943448284641,0.0,0.0,0.0025467907544225454,0.0,0.0,0.016490710899233818,0.5,1.0,0.08522972464561462,0.5,1.0,0.2190820276737213,0.0,0.0,anger
"@…  Danke für den guten Rat - aber ein gutes Argument wär mir lieber. Machen Sie doch selbst den Versuch und geben der KI z.B die Aufgabe, ein Lobgedicht auf den Wein im Sprachstil Martin Luthers zu verfassen. Kann sein, dass KI den Anforderungen von Pubertierlingen genügt. Meinen nicht - bisher. Ich lasse mich aber eines besseren belehren. Übrigens schlafe ich wenig; ich ziehe es vor, bis tief in die Nacht dazu zulernen.",1003,danke guten rat gutes argument wär lieber versuch geben aufgabe lobgedicht wein sprachstil martin luthers verfassen anforderungen pubertierlingen genügt bisher lasse besseren belehren übrigens schlafe wenig ziehe tief nacht zulernen,negative,0.9847121238708496,425,4,"{'anger': 0.7980473041534424, 'none of them': 0.14753472805023193, 'joy': 0.027056138962507248, 'sadness': 0.02667766623198986, 'disgust': 0.004386324901133776, 'fear': 0.00013071669673081487, 'joy_linguistic': 0.6666666666666666, 'joy_sentence_count': 1, 'none of them_linguistic': 0.3333333333333333, 'none of them_sentence_count': 1}",0.7980473041534424,0.0,0.0,0.00013071669673081487,0.0,0.0,0.004386324901133776,0.0,0.0,0.02667766623198986,0.0,0.0,0.027056138962507248,0.6666666666666666,1.0,0.14753472805023193,0.3333333333333333,1.0,anger
"Das ist richtig. Aber wie schafft man es die einfachen Aufgaben, die einem diese Methodik beibringen, noch schmackhaft zu machen? Ich hab alles vermieden was ich vermeiden konnte. Und habe dadurch ziemliche Lücken nach der Schule gehabt. Mit dem Studium habe ich aufgeholt. Aber selbst das Studium wird einem mit ChatGPT abgenommen. Hausarbeiten an einem Nachmittag!",1004,richtig schafft einfachen aufgaben methodik beibringen schmackhaft vermieden vermeiden konnte dadurch ziemliche lücken schule gehabt studium aufgeholt studium chatgpt abgenommen hausarbeiten nachmittag,negative,0.9859411120414734,366,-1,"{'anger': 0.8097846508026123, 'none of them': 0.11869332194328308, 'sadness': 0.044414885342121124, 'joy': 0.02502610720694065, 'disgust': 0.004857334308326244, 'fear': 0.00012271845480427146}",0.8097846508026123,0.0,0.0,0.00012271845480427146,0.0,0.0,0.004857334308326244,0.0,0.0,0.044414885342121124,0.0,0.0,0.02502610720694065,0.0,0.0,0.11869332194328308,0.0,0.0,anger
Leider zeigt es das die Zeit an dir vorbei läuft weil du scheinst nicht wirklich Ahnung davon zu haben produktiv mit einer Ki umzugehen,1005,leider zeigt zeit vorbei läuft scheinst wirklich ahnung davon produktiv umzugehen,negative,0.5687847137451172,135,3,"{'anger': 0.8262156248092651, 'sadness': 0.18546859920024872, 'none of them': 0.05255480110645294, 'disgust': 0.01770501583814621, 'joy': 0.005661945324391127, 'fear': 0.0009993978310376406, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.8262156248092651,0.0,0.0,0.0009993978310376406,0.0,0.0,0.01770501583814621,0.0,0.0,0.18546859920024872,1.0,1.0,0.005661945324391127,0.0,0.0,0.05255480110645294,0.0,0.0,anger
"ChatGPT kann nicht mal Schiller-Gedichte rezitieren, wie es von Lanz so selbstverständlich behauptet wurde. Ich fürchte mich weniger vor der KI als vor den naiven Leuten, die jegliches Wissen und alle Kulturtechniken wie Lesen und Rechnen für obsolet halten. Finde es auch traurig, dass ich als 25-jähriger den Kulturpessimisten spielen muss...",1006,chatgpt mal schillergedichte rezitieren lanz selbstverständlich behauptet wurde fürchte weniger naiven leuten jegliches wissen kulturtechniken lesen rechnen obsolet halten finde traurig jähriger kulturpessimisten spielen,negative,0.9810491800308228,344,0,"{'anger': 0.9259678721427917, 'sadness': 0.03089943341910839, 'disgust': 0.030217982828617096, 'none of them': 0.022088488563895226, 'joy': 0.004185996949672699, 'fear': 0.0015597852179780602, 'sadness_linguistic': 0.3333333333333333, 'sadness_sentence_count': 1, 'fear_linguistic': 0.3333333333333333, 'fear_sentence_count': 1, 'anger_linguistic': 0.3333333333333333, 'anger_sentence_count': 1}",0.9259678721427917,0.3333333333333333,1.0,0.0015597852179780602,0.3333333333333333,1.0,0.030217982828617096,0.0,0.0,0.03089943341910839,0.3333333333333333,1.0,0.004185996949672699,0.0,0.0,0.022088488563895226,0.0,0.0,anger
"@…  Also, die Hausarbeiten, die ich von Chat GPT gesehen habe, sind inhaltlich mehr als dürftig bis unerträglich erbärmlich…",1007,hausarbeiten chat gpt gesehen inhaltlich mehr dürftig unerträglich erbärmlich,negative,0.9995545744895935,124,0,"{'anger': 0.88349848985672, 'disgust': 0.1349342316389084, 'sadness': 0.029475772753357887, 'none of them': 0.02031022496521473, 'joy': 0.004304751753807068, 'fear': 0.0011852346360683441, 'disgust_linguistic': 0.5, 'disgust_sentence_count': 1, 'anger_linguistic': 0.5, 'anger_sentence_count': 1}",0.88349848985672,0.5,1.0,0.0011852346360683441,0.0,0.0,0.1349342316389084,0.5,1.0,0.029475772753357887,0.0,0.0,0.004304751753807068,0.0,0.0,0.02031022496521473,0.0,0.0,anger
"@…   Promt Engineering, wer hat a nur das Wort Engineeing reingepackt. Das ist Trial und Error eintippen und aendert sich mit jedem kleinen Update des Models. Das ist gar nichts engineered, wenn dann gehackt um die Sicherheitsfilter auszuhebeln um mal endlich bisschen Schweinekram rausbekommen kann.",1008,promt engineering wer wort engineeing reingepackt trial error eintippen aendert kleinen update models gar engineered gehackt sicherheitsfilter auszuhebeln mal endlich bisschen schweinekram rausbekommen,negative,0.9848598837852478,300,0,"{'anger': 0.9154058694839478, 'none of them': 0.05068545788526535, 'sadness': 0.012801138684153557, 'joy': 0.01202321145683527, 'disgust': 0.00920966174453497, 'fear': 0.0006351863848976791}",0.9154058694839478,0.0,0.0,0.0006351863848976791,0.0,0.0,0.00920966174453497,0.0,0.0,0.012801138684153557,0.0,0.0,0.01202321145683527,0.0,0.0,0.05068545788526535,0.0,0.0,anger
"Ich bin professioneller Reiseführer-Autor und teste ChatGPT ebenfalls immer mal wieder. Vor ein paar Tagen habe ich ChatGPT4 gebeten, mir 100 Orte zu nennen, die bestimmte Kriterien für die Auswahl in mein nächstes Buch erfüllen. Daraufhin habe ich alle hundert Orte nachrecherchiert.

Wie soll ich sagen: Von den 100 Orten haben etwa 60 die definierten Kriterien nicht erfüllt. Etwa 20 Orte waren so falsch beschrieben, dass ich sie nicht nutzen konnte (zum Beispiel im falschen Land), weiter rund 20 Orte waren schlicht erfunden. Am Ende hatte ich zehn Orte, von denen 7 im ersten Artikel aufgezählt sind, den man zum Thema auf Google findet. Von den drei übrig bleibenden Orten kannte ich 2 schon.

Ich verstehe, dass die Qualität je nach Nutzungszweck unterschiedlich sein kann. Aber für mich ist ChatGPT eigentlich eher Mehraufwand als Arbeitserleichterung. Wenn ich einfach wahllos auf Google Maps rumklicke, bin ich effizienter beim Finden solcher Orte.",1009,professioneller reiseführerautor teste chatgpt ebenfalls immer mal paar tagen chatgpt gebeten orte nennen bestimmte kriterien auswahl nächstes buch erfüllen daraufhin hundert orte nachrecherchiert sagen orten etwa definierten kriterien erfüllt etwa orte falsch beschrieben nutzen konnte beispiel falschen land rund orte schlicht erfunden ende zehn orte denen ersten artikel aufgezählt thema google findet drei übrig bleibenden orten kannte schon verstehe qualität nutzungszweck unterschiedlich chatgpt eigentlich eher mehraufwand arbeitserleichterung einfach wahllos google maps rumklicke effizienter beim finden orte,negative,0.9723124206066132,960,0,"{'anger': 0.9278177618980408, 'none of them': 0.10341671854257584, 'sadness': 0.02874135412275791, 'joy': 0.008155684918165207, 'disgust': 0.005131843965500593, 'fear': 0.0015220562927424908, 'none of them_linguistic': 1.0, 'none of them_sentence_count': 1}",0.9278177618980408,0.0,0.0,0.0015220562927424908,0.0,0.0,0.005131843965500593,0.0,0.0,0.02874135412275791,0.0,0.0,0.008155684918165207,0.0,0.0,0.10341671854257584,1.0,1.0,anger
"Man muss sämtliche Benutzer nur ausreichend verdummen, dann erübrigt sich sowas schlicht und ergreifend.
Das ist doch der Punkt.",1010,sämtliche benutzer ausreichend verdummen erübrigt sowas schlicht ergreifend punkt,neutral,0.8673217296600342,128,0,"{'anger': 0.9294379949569702, 'disgust': 0.03284589201211929, 'none of them': 0.024548782035708427, 'sadness': 0.015417016111314297, 'joy': 0.005315151531249285, 'fear': 0.0015742898685857654, 'anger_linguistic': 1.0, 'anger_sentence_count': 1}",0.9294379949569702,1.0,1.0,0.0015742898685857654,0.0,0.0,0.03284589201211929,0.0,0.0,0.015417016111314297,0.0,0.0,0.005315151531249285,0.0,0.0,0.024548782035708427,0.0,0.0,anger
"@…  Hausarbeiten mit Chatgpt? Kannste vergessen. Oft sind die Themen an der Uni über sehr spezielle Themen und bei sowas kommt KI an seine Grenzen. Ist ganz ähnlich wie mit Google, je ausgefallener die Frage ist desto unwahrscheinlicher ist es, dass Google nützliche Ergebnisse liefert.",1011,hausarbeiten chatgpt kannste vergessen oft themen uni spezielle themen sowas kommt grenzen ganz ähnlich google ausgefallener frage desto unwahrscheinlicher google nützliche ergebnisse liefert,negative,0.977198600769043,286,0,"{'anger': 0.9154474139213562, 'none of them': 0.06365225464105606, 'sadness': 0.01871030032634735, 'disgust': 0.006035996600985527, 'joy': 0.005030969623476267, 'fear': 0.0010994519107043743}",0.9154474139213562,0.0,0.0,0.0010994519107043743,0.0,0.0,0.006035996600985527,0.0,0.0,0.01871030032634735,0.0,0.0,0.005030969623476267,0.0,0.0,0.06365225464105606,0.0,0.0,anger
"@…  ich kenn da wen die kriegt an der FU Berlin 1,0 in Hausarbeiten mit ChatGPT 3.5. in Politik. Man muss schon damit arbeiten. Aber die Fleißarbeit wird geskipt. Ist die Frage wie viel so ein Politikstudium wert ist, außerhalb des Lehramts",1012,kenn wen kriegt berlin hausarbeiten chatgpt politik schon arbeiten fleißarbeit geskipt frage politikstudium wert außerhalb lehramts,neutral,0.9397258758544922,240,6,"{'anger': 0.9310353398323059, 'none of them': 0.031157225370407104, 'disgust': 0.019514307379722595, 'sadness': 0.01698337495326996, 'joy': 0.00641818530857563, 'fear': 0.001082303817383945}",0.9310353398323059,0.0,0.0,0.001082303817383945,0.0,0.0,0.019514307379722595,0.0,0.0,0.01698337495326996,0.0,0.0,0.00641818530857563,0.0,0.0,0.031157225370407104,0.0,0.0,anger
"@…  In anderen Fächern würde das wahrscheinlich sofort auffallen, bzw. es käme nur Mist dabei heraus. Kann das nicht wirklich vergleichen, k.a. was man in einem Politikstudium so lernt.",1013,fächern wahrscheinlich sofort auffallen bzw käme mist dabei heraus wirklich vergleichen politikstudium lernt,neutral,0.9591208100318909,185,6,"{'anger': 0.8790655732154846, 'none of them': 0.06393595039844513, 'sadness': 0.02814154140651226, 'disgust': 0.01171200256794691, 'joy': 0.008977084420621395, 'fear': 0.0002807583659887314, 'anger_linguistic': 1.0, 'anger_sentence_count': 1}",0.8790655732154846,1.0,1.0,0.0002807583659887314,0.0,0.0,0.01171200256794691,0.0,0.0,0.02814154140651226,0.0,0.0,0.008977084420621395,0.0,0.0,0.06393595039844513,0.0,0.0,anger
@…  ich mache es nicht. Die Noten sind zwischen gut und sehr gut. Hausarbeiten sind ja größtenteils Zusammenfassungen von Texten. Dh man kopiert die Inhalte aus den abstracts und lässt sie umformulieren. Man muss natürlich weiterhin Quellen Arbeit leisten. Aber die Seiten fließen dann nur so dahin. Ich frage mich wer das dann noch liest. Es ist sauber und wissenschaftlich formuliert. Aber merkt doch recht schnell dass da kein Mensch hinter ist. Aber man ist noch nicht so weit es als Betrug zu werten oder man hat schon kapituliert.,1014,mache noten gut gut hausarbeiten größtenteils zusammenfassungen texten kopiert inhalte abstracts lässt umformulieren natürlich weiterhin quellen arbeit leisten seiten fließen dahin frage wer liest sauber wissenschaftlich formuliert merkt recht schnell mensch weit betrug werten schon kapituliert,positive,0.9564164280891418,536,0,"{'anger': 0.8055698871612549, 'none of them': 0.14661547541618347, 'joy': 0.025146061554551125, 'sadness': 0.02023441344499588, 'disgust': 0.0038465119432657957, 'fear': 0.00020799630146939307, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.8055698871612549,0.0,0.0,0.00020799630146939307,0.0,0.0,0.0038465119432657957,0.0,0.0,0.02023441344499588,0.0,0.0,0.025146061554551125,1.0,1.0,0.14661547541618347,0.0,0.0,anger
Precht ist doch der schlimmste Laberonkel!,1015,precht schlimmste laberonkel,negative,0.9864545464515686,42,-1,"{'anger': 0.6778335571289062, 'disgust': 0.2930251657962799, 'sadness': 0.1308087706565857, 'none of them': 0.017004061490297318, 'joy': 0.0058160871267318726, 'fear': 0.0011538936523720622, 'sadness_linguistic': 0.5, 'sadness_sentence_count': 1, 'disgust_linguistic': 0.5, 'disgust_sentence_count': 1}",0.6778335571289062,0.0,0.0,0.0011538936523720622,0.0,0.0,0.2930251657962799,0.5,1.0,0.1308087706565857,0.5,1.0,0.0058160871267318726,0.0,0.0,0.017004061490297318,0.0,0.0,anger
80% der Zeit dabei rumgepimmelt,1016,zeit dabei rumgepimmelt,neutral,0.9731281399726868,31,-1,"{'anger': 0.5299579501152039, 'none of them': 0.209499329328537, 'sadness': 0.10707633942365646, 'joy': 0.032780084758996964, 'disgust': 0.012358569540083408, 'fear': 3.9438560634152964e-05}",0.5299579501152039,0.0,0.0,3.9438560634152964e-05,0.0,0.0,0.012358569540083408,0.0,0.0,0.10707633942365646,0.0,0.0,0.032780084758996964,0.0,0.0,0.209499329328537,0.0,0.0,anger
"und wenn unsere pädagogik auf spaß basiert, dann ist die katastrophe nah.  nix gegen spaß, aber geige und auch schreiben lernt man nicht mit spaß als grundsubstanz. und natürlich darf oder soll das lernen AUCH spaß machen!",1017,pädagogik spaß basiert katastrophe nah nix spaß geige schreiben lernt spaß grundsubstanz natürlich darf lernen spaß,negative,0.9807491302490234,222,-1,"{'anger': 0.9153823852539062, 'none of them': 0.06178253889083862, 'sadness': 0.014128935523331165, 'disgust': 0.01346650067716837, 'joy': 0.004604064393788576, 'fear': 0.0008422991377301514, 'joy_linguistic': 0.5, 'joy_sentence_count': 1, 'anger_linguistic': 0.5, 'anger_sentence_count': 1}",0.9153823852539062,0.5,1.0,0.0008422991377301514,0.0,0.0,0.01346650067716837,0.0,0.0,0.014128935523331165,0.0,0.0,0.004604064393788576,0.5,1.0,0.06178253889083862,0.0,0.0,anger
"Wo ein wirkliches Interesse da ist, entsteht intrinsische Motivation mit der man in einen ganz natürlichen Fluss kommt, der den meisten nicht bekannt ist. Das Konzept von Schulstunden ist schon total kontraproduktiv. Bis man in der Thematik drin ist, muss man das Thema wechseln. Sich zu was zwingen und keinen Spaß darin haben sind die meisten gewohnt, weil sie nie eine Wahl hatten. Aber nur weil sie selbst nicht die Möglichkeit hatten sollten sie der Jugend nicht die Möglichkeit verwehren. Jeder hat Interessen, will sich entwickeln und produktiv sein. Ich verstehe nicht, warum man das immer anzweifelt. Wie wäre es mal mit Vertrauen? Kontrolle, Druck und das schieben in eine Richtung aus Angst die Kontrolle zu verlieren ist kontraproduktiv und nicht die Botschaft welche die Jugend braucht.",1018,wirkliches interesse entsteht intrinsische motivation ganz natürlichen fluss kommt meisten bekannt konzept schulstunden schon total kontraproduktiv thematik drin thema wechseln zwingen spaß darin meisten gewohnt nie wahl möglichkeit sollten jugend möglichkeit verwehren interessen entwickeln produktiv verstehe warum immer anzweifelt wäre mal vertrauen kontrolle druck schieben richtung angst kontrolle verlieren kontraproduktiv botschaft jugend braucht,negative,0.99060919880867,799,0,"{'anger': 0.9284235835075378, 'none of them': 0.043499529361724854, 'sadness': 0.015019973739981651, 'disgust': 0.009315370582044125, 'joy': 0.0037870346568524837, 'fear': 0.0021518489811569452, 'none of them_linguistic': 0.24705882352941175, 'none of them_sentence_count': 1, 'fear_linguistic': 0.35294117647058826, 'fear_sentence_count': 1}",0.9284235835075378,0.0,0.0,0.0021518489811569452,0.35294117647058826,1.0,0.009315370582044125,0.0,0.0,0.015019973739981651,0.0,0.0,0.0037870346568524837,0.0,0.0,0.043499529361724854,0.24705882352941175,1.0,anger
"@…  ..hab das allein auch immer schneller geschafft, als wenn mir ne Gruppe am Arsch hängt und bremst...nur träge Masse...",1019,allein immer schneller geschafft gruppe arsch hängt bremstnur träge masse,negative,0.9968081116676331,122,13,"{'anger': 0.8782227635383606, 'disgust': 0.05321168154478073, 'sadness': 0.051681119948625565, 'none of them': 0.026201313361525536, 'joy': 0.0051328083500266075, 'fear': 0.0006766055594198406, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.8782227635383606,0.0,0.0,0.0006766055594198406,0.0,0.0,0.05321168154478073,0.0,0.0,0.051681119948625565,1.0,1.0,0.0051328083500266075,0.0,0.0,0.026201313361525536,0.0,0.0,anger
"@… , klingt nach Sozen-Bildungsgeschwafel... Viel Meinung, leider ohne Ahnung.",1020,klingt sozenbildungsgeschwafel meinung leider ahnung,negative,0.9905981421470642,78,29,"{'anger': 0.9226823449134827, 'none of them': 0.042059678584337234, 'sadness': 0.023746313527226448, 'disgust': 0.016070028766989708, 'joy': 0.005746204871684313, 'fear': 0.0009175494778901339, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.9226823449134827,0.0,0.0,0.0009175494778901339,0.0,0.0,0.016070028766989708,0.0,0.0,0.023746313527226448,1.0,1.0,0.005746204871684313,0.0,0.0,0.042059678584337234,0.0,0.0,anger
"@…  Gruppenarbeiten waren für mich mehr Zwang und Druck und Kontrolle als der Schulunterricht an sich :) Und das hatte auch gute Gründe, die ich in der Kommentarsektion von YouTube nicht ausbreiten möchte.",1021,gruppenarbeiten mehr zwang druck kontrolle schulunterricht gute gründe kommentarsektion youtube ausbreiten möchte,negative,0.9417766332626343,205,13,"{'none of them': 0.5294917821884155, 'anger': 0.3858657777309418, 'joy': 0.04769360274076462, 'sadness': 0.023952875286340714, 'disgust': 0.0024165648501366377, 'fear': 9.901742305373773e-05, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.3858657777309418,0.0,0.0,9.901742305373773e-05,0.0,0.0,0.0024165648501366377,0.0,0.0,0.023952875286340714,0.0,0.0,0.04769360274076462,1.0,1.0,0.5294917821884155,0.0,0.0,joy
@…  Ich musste es sogar meist alleine machen 😂,1022,sogar meist alleine,neutral,0.9898918867111206,46,-1,"{'none of them': 0.5446106791496277, 'anger': 0.3840373754501343, 'sadness': 0.04065823182463646, 'joy': 0.006940317340195179, 'disgust': 0.0035033668391406536, 'fear': 0.00041381557821296155, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.3840373754501343,0.0,0.0,0.00041381557821296155,0.0,0.0,0.0035033668391406536,0.0,0.0,0.04065823182463646,1.0,1.0,0.006940317340195179,0.0,0.0,0.5446106791496277,0.0,0.0,sadness
"​ @…  im Bildungskontext ist Spaß als Kern der Motivation zu verstehen, nicht als Zerstreuung bzw. im Hedonistischem Sinne.

Und ja, wenn ein Mensch Spaß am lernen hat, ist das mit großem Abstand die beste, tiefgreifendste und vor allem innovationsförderndeste Art zu lernen.
Leider ist diese Konstellation aber eher die Ausnahme als die Regel, was nicht nur an dem Bildungssystem liegt.",1023,bildungskontext spaß kern motivation verstehen zerstreuung bzw hedonistischem sinne mensch spaß lernen großem abstand beste tiefgreifendste innovationsförderndeste art lernen leider konstellation eher ausnahme regel bildungssystem liegt,neutral,0.9731817841529846,387,-1,"{'anger': 0.7725184559822083, 'none of them': 0.11255653202533722, 'sadness': 0.09809885174036026, 'joy': 0.007444213610142469, 'disgust': 0.005553102120757103, 'fear': 0.000228620003326796, 'joy_linguistic': 0.5, 'joy_sentence_count': 1, 'sadness_linguistic': 0.5, 'sadness_sentence_count': 1}",0.7725184559822083,0.0,0.0,0.000228620003326796,0.0,0.0,0.005553102120757103,0.0,0.0,0.09809885174036026,0.5,1.0,0.007444213610142469,0.5,1.0,0.11255653202533722,0.0,0.0,anger
"​ @… wenn Sie niemals in Ihrem lernen in Ihren Studien oder Fächer derart vertieft waren, dass sie die Struktur aus Vorgaben und Druck schlicht als Einengung und Störung empfunden haben, habe Sie wirklich noch nicht Ihren Weg gefunden,  indem Sie regelrecht aufblühen können.",1024,niemals lernen studien fächer derart vertieft struktur vorgaben druck schlicht einengung störung empfunden wirklich gefunden regelrecht aufblühen,neutral,0.9838998317718506,275,-1,"{'anger': 0.8766421675682068, 'sadness': 0.059167832136154175, 'none of them': 0.05004633963108063, 'disgust': 0.011068484745919704, 'joy': 0.005004739388823509, 'fear': 0.0009291675523854792}",0.8766421675682068,0.0,0.0,0.0009291675523854792,0.0,0.0,0.011068484745919704,0.0,0.0,0.059167832136154175,0.0,0.0,0.005004739388823509,0.0,0.0,0.05004633963108063,0.0,0.0,anger
Boomer und höchstwahrscheinlich auch schlechter Geigenspieler…,1025,boomer höchstwahrscheinlich schlechter geigenspieler,negative,0.9175639152526855,62,20,"{'anger': 0.8604717254638672, 'none of them': 0.08150859922170639, 'sadness': 0.03702803701162338, 'disgust': 0.011171313002705574, 'joy': 0.007550977636128664, 'fear': 0.0002951650239992887}",0.8604717254638672,0.0,0.0,0.0002951650239992887,0.0,0.0,0.011171313002705574,0.0,0.0,0.03702803701162338,0.0,0.0,0.007550977636128664,0.0,0.0,0.08150859922170639,0.0,0.0,anger
